15362,607,1,155,1,1,1,111,Lost
16674,454,1,156,1,1,1,111,Lost
5346,464,1,156,1,1,1,111,Lost
8039,546,1,156,1,1,1,111,Lost
13314,67,1,156,4,1,1,411,Lost
13213,111,1,157,3,1,1,311,Lost
17612,37,1,158,4,1,1,411,Lost
3919,190,1,158,2,1,1,211,Lost
8513,199,1,158,2,1,1,211,Lost
19578,468,1,158,1,1,1,111,Lost
1860,564,1,158,1,1,1,111,Lost
3494,576,1,159,1,1,1,111,Lost
1313,597,1,159,1,1,1,111,Lost
15134,533,1,159,1,1,1,111,Lost
1263,213,2,159,2,2,1,221,Lost
12302,478,1,160,1,1,1,111,Lost
11299,471,1,160,1,1,1,111,Lost
13163,473,1,160,1,1,1,111,Lost
45,450,1,160,1,1,1,111,Lost
13374,419,1,160,1,1,1,111,Lost
7820,614,1,160,1,1,1,111,Lost
2456,8,1,160,4,1,1,411,Lost
9404,182,1,160,2,1,1,211,Lost
19188,214,1,161,2,1,1,211,Lost
11140,317,1,161,1,1,1,111,Lost
7493,628,2,161,1,1,1,111,Lost
12895,520,1,161,1,1,1,111,Lost
10457,558,1,161,1,1,1,111,Lost
8079,560,1,162,1,1,1,111,Lost
5278,608,1,162,1,1,1,111,Lost
4601,594,1,162,1,1,1,111,Lost
1149,581,1,163,1,1,1,111,Lost
18381,513,1,163,1,1,1,111,Lost
5689,249,1,163,2,1,1,211,Lost
14094,47,1,163,4,1,1,411,Lost
14401,171,1,164,2,1,1,211,Lost
16575,193,1,164,2,1,1,211,Lost
13253,311,1,164,2,1,1,211,Lost
8724,581,1,164,1,1,1,111,Lost
17580,571,1,164,1,1,1,111,Lost
15445,597,1,164,1,1,1,111,Lost
17864,626,1,164,1,1,1,111,Lost
6095,192,2,164,2,2,1,221,Lost
7815,203,2,165,2,2,1,221,Lost
6644,515,1,165,1,1,1,111,Lost
1273,259,1,165,2,1,1,211,Lost
11694,64,1,165,4,1,1,411,Lost
10951,62,1,165,4,1,1,411,Lost
17183,108,1,166,3,1,1,311,Lost
3915,96,1,166,3,1,1,311,Lost
16004,130,1,166,3,1,1,311,Lost
2314,526,1,166,1,1,1,111,Lost
5826,411,1,166,1,1,1,111,Lost
188,668,1,166,1,1,1,111,Lost
7909,588,1,168,1,1,1,111,Lost
15236,134,1,168,3,1,1,311,Lost
10496,110,1,168,3,1,1,311,Lost
4225,107,1,168,3,1,1,311,Lost
989,63,1,168,4,1,1,411,Lost
17901,271,1,168,2,1,1,211,Lost
9516,232,1,168,2,1,1,211,Lost
13089,187,1,168,2,1,1,211,Lost
19197,183,1,168,2,1,1,211,Lost
6161,304,1,168,2,1,1,211,Lost
9270,302,1,168,2,1,1,211,Lost
7114,299,1,168,2,1,1,211,Lost
16958,363,1,168,1,1,1,111,Lost
18124,242,2,168,2,2,1,221,Lost
15468,16,1,170,4,1,1,411,Lost
1683,37,1,171,4,1,1,411,Lost
3205,354,1,171,1,1,1,111,Lost
5003,144,2,171,3,2,1,321,Potential
13021,132,2,172,3,2,1,321,Potential
3878,301,1,172,2,1,1,211,Lost
13444,100,1,172,3,1,1,311,Lost
6344,593,1,172,1,1,1,111,Lost
2823,650,1,172,1,1,1,111,Lost
18122,381,1,172,1,1,1,111,Lost
11393,536,1,172,1,1,1,111,Lost
1650,506,1,173,1,1,1,111,Lost
11150,346,2,173,1,2,1,121,Lost
6587,173,2,174,2,2,1,221,Lost
17444,566,1,174,1,1,1,111,Lost
17853,125,1,174,3,1,1,311,Lost
3259,310,1,174,2,1,1,211,Lost
6143,193,1,174,2,1,1,211,Lost
3005,37,1,175,4,1,1,411,Lost
1286,77,1,175,3,1,1,311,Lost
13935,330,1,176,1,1,1,111,Lost
9299,569,1,176,1,1,1,111,Lost
8584,588,1,176,1,1,1,111,Lost
19059,221,2,176,2,2,1,221,Lost
11816,535,1,177,1,1,1,111,Lost
6978,410,1,177,1,1,1,111,Lost
6616,452,1,177,1,1,1,111,Lost
15511,487,1,178,1,1,1,111,Lost
5585,475,1,178,1,1,1,111,Lost
16797,346,1,178,1,1,1,111,Lost
